"dist_name","stop_id","stop_name","stop_lat","stop_lon","the_geom"
"Central","1279","Spring Garden Station - BSL",39.962392,-75.161471,"0101000020E61000002810768A55CA52C04DF73AA92FFB4340"
"Central","1280","Race Vine Station - BSL",39.95703,-75.162601,"0101000020E61000000053060E68CA52C03CA583F57FFA4340"
"Central","1281","City Hall Station - BSL",39.952473,-75.164129,"0101000020E6100000D0D4EB1681CA52C058A9A0A2EAF94340"
"Central","1282","Walnut Locust Station - BSL",39.948734,-75.164462,"0101000020E6100000D3DB9F8B86CA52C0384D9F1D70F94340"
"Central","1283","Lombard South Station - BSL",39.944077,-75.165471,"0101000020E6100000EE5BAD1397CA52C0F1F3DF83D7F84340"
"Central","1313","Poplar St & 29th St",39.973156,-75.183862,"0101000020E61000008A3E1F65C4CB52C0FEF3346090FC4340"
"Central","1321","Vine St & 19th St",39.959126,-75.170246,"0101000020E610000097917A4FE5CA52C0245F09A4C4FA4340"
"Central","1392","15th St Station - MFL",39.952573,-75.165286,"0101000020E6100000251FBB0B94CA52C0BC067DE9EDF94340"
"Central","1721","13th St & Market St - MBFS",39.952672,-75.161283,"0101000020E6100000A699EE7552CA52C04FE8F527F1F94340"
"Central","2440","Chinatown Station - BSL",39.955028,-75.152795,"0101000020E610000082FFAD64C7C952C0D461855B3EFA4340"
"Central","2455","13th St Station - MFL",39.952065,-75.16145,"0101000020E61000001C7C613255CA52C047551344DDF94340"
"Central","2456","11th St Station - MFL",39.951693,-75.158322,"0101000020E6100000300F99F221CA52C0836A8313D1F94340"
"Central","2457","8th St Station - MFL",39.951102,-75.153589,"0101000020E61000009F01F566D4C952C08194D8B5BDF94340"
"Central","2458","5th St Independence Hall Station - MFL",39.95053,-75.148939,"0101000020E61000005586713788C952C0F6EE8FF7AAF94340"
"Central","2459","Spring Garden Station - MFL",39.960533,-75.140337,"0101000020E6100000CD5A0A48FBC852C048DDCEBEF2FA4340"
"Central","2635","Carpenter St & 15th St",39.939317,-75.168098,"0101000020E610000079211D1EC2CA52C0D6C9198A3BF84340"
"Central","2654","16th St & Bainbridge St",39.94311,-75.168887,"0101000020E61000000D6E6B0BCFCA52C0E94317D4B7F84340"
"Central","2657","16th St & Callowhill St ",39.959883,-75.165236,"0101000020E6100000CC07043A93CA52C0417E3672DDFA4340"
"Central","2658","16th St & Catherine St",39.94114,-75.169319,"0101000020E6100000DAE55B1FD6CA52C08D7A884677F84340"
"Central","2660","16th St & Chestnut St",39.95114,-75.167146,"0101000020E610000010EA2285B2CA52C06FF59CF4BEF94340"
"Central","2663","17th St & Carpenter St ",39.939764,-75.171412,"0101000020E61000001689096AF8CA52C0A4FACE2F4AF84340"
